Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,State,Country,Region,Market,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
34162,US-2015-JK15370140-42230,08/14/2024,08/14/2024,Same Day,JK-153701404,Consumer,California,United States,Western US,USCA,OFF-AR-5325,Office Supplies,Art, $59.52 ,3,0.00%, $15.48 , $8.59 ,High
10360,IT-2015-JL1585048-42230,08/14/2024,08/16/2024,Second Class,JL-1585048,Consumer,Baden-Württemberg,Germany,Western Europe,Europe,OFF-SU-6165,Office Supplies,Supplies, $150.00 ,5,0.00%, $28.50 , $19.51 ,Critical
16482,IT-2015-MC1757548-42230,08/14/2024,08/17/2024,Second Class,MC-1757548,Consumer,North Rhine-Westphalia,Germany,Western Europe,Europe,OFF-ST-4078,Office Supplies,Storage, $534.36 ,3,10.00%, $(0.06), $65.50 ,High
50338,TO-2015-RA9915131-42230,08/14/2024,08/18/2024,Standard Class,RA-9915131,Consumer,Maritime,Togo,Western Africa,Africa,FUR-FU-4041,Furniture,Furnishings, $200.88 ,4,0.00%, $62.16 , $8.26 ,Medium
31024,ID-2015-DW135857-42230,08/14/2024,08/18/2024,Standard Class,DW-135857,Corporate,Victoria,Australia,Oceania,Asia Pacific,OFF-SU-6170,Office Supplies,Supplies, $69.48 ,10,40.00%, $(38.22), $4.54 ,Medium
47002,PL-2015-TP11130103-42230,08/14/2024,08/18/2024,Standard Class,TP-11130103,Consumer,Pomerania,Poland,Eastern Europe,Europe,OFF-ST-4268,Office Supplies,Storage, $414.72 ,2,0.00%, $70.50 , $77.24 ,High
13849,ES-2015-NP1868534-42230,08/14/2024,08/18/2024,Standard Class,NP-1868534,Home Office,South Denmark,Denmark,Northern Europe,Europe,OFF-AR-3470,Office Supplies,Art, $24.96 ,1,50.00%, $(8.49), $2.14 ,High
12441,IT-2015-TT2146064-42230,08/14/2024,08/18/2024,Standard Class,TT-2146064,Home Office,Lombardy,Italy,Southern Europe,Europe,TEC-MA-5008,Technology,Machines," $1,316.45 ",7,40.00%, $(526.72), $91.97 ,Medium
44111,CA-2015-MK816023-42230,08/14/2024,08/18/2024,Standard Class,MK-816023,Consumer,Ontario,Canada,Canada,USCA,OFF-FA-6196,Office Supplies,Fasteners, $28.98 ,2,0.00%, $0.24 , $2.07 ,Medium
26044,ID-2015-RO1978059-42230,08/14/2024,08/19/2024,Standard Class,RO-1978059,Consumer,Jawa Tengah,Indonesia,Southeastern Asia,Asia Pacific,TEC-AC-3391,Technology,Accessories, $243.84 ,4,47.00%, $(202.44), $18.97 ,Medium
21406,IN-2015-TB2105566-42230,08/14/2024,08/19/2024,Second Class,TB-2105566,Consumer,Nagano,Japan,Eastern Asia,Asia Pacific,OFF-FA-5475,Office Supplies,Fasteners, $16.50 ,1,0.00%, $0.48 , $2.58 ,Medium
16515,ES-2015-EH14125139-42230,08/14/2024,08/20/2024,Standard Class,EH-14125139,Home Office,Wales,United Kingdom,Northern Europe,Europe,TEC-PH-5835,Technology,Phones, $278.88 ,2,0.00%, $114.30 , $41.29 ,Low
5497,MX-2015-PB1910528-42231,08/15/2024,08/18/2024,Second Class,PB-1910528,Consumer,Antioquia,Colombia,South America,LATAM,FUR-FU-3934,Furniture,Furnishings, $136.60 ,5,0.00%, $61.40 , $26.73 ,High
42446,SY-2015-SC10725126-42231,08/15/2024,08/19/2024,Standard Class,SC-10725126,Consumer,Dayr Az Zawr,Syria,Western Asia,Asia Pacific,OFF-ST-6046,Office Supplies,Storage, $119.05 ,1,40.00%, $(45.65), $19.13 ,High
16485,ES-2015-KA1652548-42231,08/15/2024,08/19/2024,Standard Class,KA-1652548,Consumer,Baden-Württemberg,Germany,Western Europe,Europe,OFF-AP-4723,Office Supplies,Appliances, $309.56 ,5,10.00%, $(24.20), $17.37 ,Medium
47913,MW-2015-RF984085-42231,08/15/2024,08/19/2024,Standard Class,RF-984085,Consumer,Podgorica,Montenegro,Southern Europe,Europe,OFF-BI-3246,Office Supplies,Binders, $10.53 ,1,0.00%, $2.40 , $1.33 ,Medium
3622,MX-2015-MK1790551-42231,08/15/2024,08/19/2024,Standard Class,MK-1790551,Corporate,Guatemala,Guatemala,Central America,LATAM,TEC-PH-3792,Technology,Phones, $295.10 ,5,0.00%, $17.70 , $12.30 ,Medium
12565,IT-2015-TP2156545-42231,08/15/2024,08/21/2024,Standard Class,TP-2156545,Corporate,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-EN-4903,Office Supplies,Envelopes, $91.80 ,5,0.00%, $16.50 , $6.59 ,Medium
4051,MX-2015-BS1136518-42231,08/15/2024,08/21/2024,Standard Class,BS-1136518,Corporate,Minas Gerais,Brazil,South America,LATAM,TEC-AC-5896,Technology,Accessories, $859.50 ,5,0.00%, $266.40 , $39.07 ,Medium
4055,MX-2015-BS1136518-42231,08/15/2024,08/21/2024,Standard Class,BS-1136518,Corporate,Minas Gerais,Brazil,South America,LATAM,OFF-SU-4134,Office Supplies,Supplies, $92.82 ,3,0.00%, $-   , $7.69 ,Medium
4056,MX-2015-BS1136518-42231,08/15/2024,08/21/2024,Standard Class,BS-1136518,Corporate,Minas Gerais,Brazil,South America,LATAM,OFF-ST-6246,Office Supplies,Storage, $177.60 ,2,0.00%, $46.16 , $8.06 ,Medium
10105,US-2015-SC2068018-42231,08/15/2024,08/22/2024,Standard Class,SC-2068018,Home Office,Maranhão,Brazil,South America,LATAM,TEC-PH-3143,Technology,Phones, $186.00 ,5,60.00%, $(251.10), $16.72 ,Medium
11948,ES-2015-CC1261048-42232,08/16/2024,08/19/2024,Second Class,CC-1261048,Corporate,North Rhine-Westphalia,Germany,Western Europe,Europe,FUR-FU-5724,Furniture,Furnishings, $175.44 ,4,0.00%, $12.24 , $16.95 ,Medium
7981,MX-2015-JG1516098-42232,08/16/2024,08/20/2024,Standard Class,JG-1516098,Consumer,Panama,Panama,Central America,LATAM,OFF-ST-5693,Office Supplies,Storage, $113.30 ,2,40.00%, $(34.02), $9.71 ,Medium
30558,ID-2015-FW1439592-42232,08/16/2024,08/21/2024,Standard Class,FW-1439592,Corporate,Auckland,New Zealand,Oceania,Asia Pacific,OFF-ST-6033,Office Supplies,Storage, $154.12 ,2,40.00%, $5.14 , $12.07 ,Medium
8325,MX-2015-BS1166518-42232,08/16/2024,08/21/2024,Standard Class,BS-1166518,Consumer,Rio Grande do Sul,Brazil,South America,LATAM,OFF-LA-4555,Office Supplies,Labels, $22.92 ,3,0.00%, $6.60 , $1.60 ,Medium
8275,MX-2015-TS2134082-42232,08/16/2024,08/21/2024,Standard Class,TS-2134082,Consumer,Baja California,Mexico,Central America,LATAM,OFF-SU-4119,Office Supplies,Supplies, $45.72 ,2,0.00%, $7.76 , $8.38 ,High
25087,ID-2015-BV1124527-42232,08/16/2024,08/22/2024,Standard Class,BV-1124527,Corporate,Hubei,China,Eastern Asia,Asia Pacific,FUR-CH-4530,Furniture,Chairs," $1,904.40 ",4,0.00%, $418.92 , $171.05 ,Low
25083,ID-2015-BV1124527-42232,08/16/2024,08/22/2024,Standard Class,BV-1124527,Corporate,Hubei,China,Eastern Asia,Asia Pacific,OFF-SU-2966,Office Supplies,Supplies, $113.40 ,3,0.00%, $35.10 , $13.93 ,Low
25086,ID-2015-BV1124527-42232,08/16/2024,08/22/2024,Standard Class,BV-1124527,Corporate,Hubei,China,Eastern Asia,Asia Pacific,OFF-BI-3715,Office Supplies,Binders, $116.64 ,4,0.00%, $33.72 , $11.27 ,Low
33756,CA-2015-JG15160140-42232,08/16/2024,08/22/2024,Standard Class,JG-151601406,Consumer,New Jersey,United States,Eastern US,USCA,OFF-AP-4279,Office Supplies,Appliances, $97.84 ,2,0.00%, $25.44 , $1.87 ,Medium
44679,RO-2015-CS2355107-42233,08/17/2024,08/19/2024,First Class,CS-2355107,Consumer,Neamt,Romania,Eastern Europe,Europe,FUR-BO-3887,Furniture,Bookcases, $142.80 ,1,0.00%, $12.84 , $17.08 ,Medium
12002,ES-2015-MC1784548-42234,08/18/2024,08/20/2024,Second Class,MC-1784548,Consumer,Rhineland-Palatinate,Germany,Western Europe,Europe,OFF-AR-3545,Office Supplies,Art, $146.10 ,5,0.00%, $18.90 , $8.99 ,High
29871,ID-2015-HM14980102-42234,08/18/2024,08/22/2024,Standard Class,HM-14980102,Consumer,National Capital,Philippines,Southeastern Asia,Asia Pacific,OFF-BI-3737,Office Supplies,Binders, $30.86 ,5,15.00%, $1.01 , $1.81 ,Medium
10884,ES-2015-IM1507048-42234,08/18/2024,08/22/2024,Standard Class,IM-1507048,Consumer,Bavaria,Germany,Western Europe,Europe,OFF-BI-2912,Office Supplies,Binders, $18.36 ,3,0.00%, $0.72 , $1.42 ,Medium
29942,IN-2015-DS1303058-42234,08/18/2024,08/23/2024,Standard Class,DS-1303058,Home Office,Uttar Pradesh,India,Southern Asia,Asia Pacific,OFF-AP-3857,Office Supplies,Appliances, $267.96 ,4,0.00%, $48.12 , $12.57 ,Medium
26117,IN-2015-TD209957-42234,08/18/2024,08/24/2024,Standard Class,TD-209957,Consumer,Victoria,Australia,Oceania,Asia Pacific,TEC-MA-5544,Technology,Machines, $155.01 ,1,10.00%, $34.44 , $7.43 ,Medium
11858,IT-2015-SB2018564-42234,08/18/2024,08/24/2024,Standard Class,SB-2018564,Consumer,Tuscany,Italy,Southern Europe,Europe,OFF-FA-5464,Office Supplies,Fasteners, $59.31 ,3,0.00%, $29.61 , $4.21 ,Medium
30145,IN-2015-AJ109457-42234,08/18/2024,08/25/2024,Standard Class,AJ-109457,Consumer,New South Wales,Australia,Oceania,Asia Pacific,OFF-EN-4910,Office Supplies,Envelopes, $162.86 ,4,10.00%, $68.66 , $15.92 ,Low
39230,CA-2015-RW19540140-42234,08/18/2024,08/25/2024,Standard Class,RW-195401404,Corporate,California,United States,Western US,USCA,OFF-FA-6129,Office Supplies,Fasteners, $23.36 ,2,0.00%, $11.68 , $2.13 ,Medium
39236,CA-2015-RW19540140-42234,08/18/2024,08/25/2024,Standard Class,RW-195401404,Corporate,California,United States,Western US,USCA,OFF-BI-4362,Office Supplies,Binders, $221.06 ,8,20.00%, $77.37 , $22.01 ,Medium
39231,CA-2015-RW19540140-42234,08/18/2024,08/25/2024,Standard Class,RW-195401404,Corporate,California,United States,Western US,USCA,TEC-PH-5535,Technology,Phones, $71.98 ,3,20.00%, $9.00 , $5.04 ,Medium
39235,CA-2015-RW19540140-42234,08/18/2024,08/25/2024,Standard Class,RW-195401404,Corporate,California,United States,Western US,USCA,OFF-ST-6103,Office Supplies,Storage, $540.57 ,3,0.00%, $140.55 , $33.69 ,Medium
38484,CA-2015-ED13885140-42234,08/18/2024,08/25/2024,Standard Class,ED-138851402,Home Office,Texas,United States,Central US,USCA,FUR-FU-2864,Furniture,Furnishings, $16.78 ,2,60.00%, $(22.24), $1.24 ,Medium
38481,CA-2015-ED13885140-42234,08/18/2024,08/25/2024,Standard Class,ED-138851402,Home Office,Texas,United States,Central US,USCA,OFF-SU-2931,Office Supplies,Supplies, $5.55 ,2,20.00%, $(1.04), $1.39 ,Medium
10835,ES-2015-BF1102045-42235,08/19/2024,08/19/2024,Same Day,BF-1102045,Corporate,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-EN-3097,Office Supplies,Envelopes, $95.04 ,2,0.00%, $46.56 , $6.03 ,High
43550,UP-2015-CC2220137-42235,08/19/2024,08/22/2024,Second Class,CC-2220137,Consumer,Kharkiv,Ukraine,Eastern Europe,Europe,OFF-ST-6038,Office Supplies,Storage, $17.49 ,1,0.00%, $2.07 , $1.41 ,Medium
16367,ES-2015-JG1580548-42235,08/19/2024,08/22/2024,First Class,JG-1580548,Corporate,Berlin,Germany,Western Europe,Europe,OFF-ST-4267,Office Supplies,Storage, $332.50 ,2,20.00%, $99.70 , $73.08 ,Critical
29307,IN-2015-SV207857-42235,08/19/2024,08/23/2024,Standard Class,SV-207857,Consumer,Victoria,Australia,Oceania,Asia Pacific,TEC-AC-5889,Technology,Accessories, $47.84 ,1,10.00%, $10.07 , $4.66 ,Medium
13922,ES-2015-DL13315120-42235,08/19/2024,08/23/2024,Second Class,DL-13315120,Consumer,Madrid,Spain,Southern Europe,Europe,OFF-BI-6405,Office Supplies,Binders, $40.86 ,6,0.00%, $11.34 , $5.23 ,Medium
15291,ES-2015-CS12175139-42235,08/19/2024,08/23/2024,Standard Class,CS-12175139,Corporate,England,United Kingdom,Northern Europe,Europe,OFF-AP-4737,Office Supplies,Appliances," $1,054.02 ",2,0.00%, $337.26 , $125.89 ,Medium
39903,CA-2015-CM12160140-42235,08/19/2024,08/23/2024,Standard Class,CM-121601406,Consumer,Massachusetts,United States,Eastern US,USCA,TEC-AC-6340,Technology,Accessories, $23.18 ,2,0.00%, $7.65 , $1.49 ,Medium
45322,TZ-2015-JS5940129-42235,08/19/2024,08/24/2024,Standard Class,JS-5940129,Home Office,Dar Es Salaam,Tanzania,Eastern Africa,Africa,OFF-FA-3074,Office Supplies,Fasteners, $81.54 ,6,0.00%, $-   , $5.20 ,Medium
49806,TU-2015-FH4275134-42235,08/19/2024,08/24/2024,Standard Class,FH-4275134,Corporate,Tekirdag,Türkiye,Western Asia,Asia Pacific,OFF-LA-6064,Office Supplies,Labels, $9.29 ,2,60.00%, $(12.31), $1.81 ,Medium
23029,IN-2015-SC2068027-42235,08/19/2024,08/24/2024,Standard Class,SC-2068027,Home Office,Sichuan,China,Eastern Asia,Asia Pacific,FUR-FU-5720,Furniture,Furnishings, $47.19 ,1,0.00%, $16.50 , $4.40 ,Medium
2225,MX-2015-BD1150082-42235,08/19/2024,08/24/2024,Standard Class,BD-1150082,Consumer,Quintana Roo,Mexico,Central America,LATAM,OFF-PA-4175,Office Supplies,Paper, $170.46 ,9,0.00%, $73.26 , $21.12 ,High
44658,IZ-2015-JM525061-42235,08/19/2024,08/25/2024,Standard Class,JM-525061,Consumer,Ninawa,Iraq,Western Asia,Asia Pacific,FUR-CH-5802,Furniture,Chairs, $171.42 ,2,0.00%, $80.52 , $7.65 ,Medium
44903,TU-2015-BT1485134-42235,08/19/2024,08/26/2024,Standard Class,BT-1485134,Home Office,Kirsehir,Türkiye,Western Asia,Asia Pacific,OFF-BI-3723,Office Supplies,Binders, $34.06 ,6,60.00%, $(33.26), $4.74 ,Low
4910,MX-2015-LT1676582-42235,08/19/2024,08/26/2024,Standard Class,LT-1676582,Consumer,Tamaulipas,Mexico,Central America,LATAM,FUR-CH-5372,Furniture,Chairs, $60.10 ,2,20.00%, $(4.54), $3.95 ,Medium
37508,CA-2015-YS21880140-42235,08/19/2024,08/26/2024,Standard Class,YS-218801404,Corporate,Washington,United States,Western US,USCA,FUR-FU-3849,Furniture,Furnishings, $65.94 ,3,0.00%, $22.42 , $3.14 ,Medium
13613,ES-2015-KW1657048-42236,08/20/2024,08/20/2024,Same Day,KW-1657048,Consumer,Baden-Württemberg,Germany,Western Europe,Europe,OFF-ST-6023,Office Supplies,Storage, $19.39 ,2,10.00%, $(2.15), $1.37 ,High
22272,IN-2015-KH1669027-42236,08/20/2024,08/22/2024,First Class,KH-1669027,Corporate,Hubei,China,Eastern Asia,Asia Pacific,OFF-FA-3062,Office Supplies,Fasteners, $41.48 ,5,50.00%, $(8.33), $2.18 ,High
15539,ES-2015-DW1319548-42236,08/20/2024,08/22/2024,First Class,DW-1319548,Corporate,North Rhine-Westphalia,Germany,Western Europe,Europe,OFF-BI-6402,Office Supplies,Binders, $17.73 ,3,0.00%, $1.53 , $3.26 ,Medium
21821,IN-2015-SS2059059-42236,08/20/2024,08/23/2024,Second Class,SS-2059059,Consumer,Yogyakarta,Indonesia,Southeastern Asia,Asia Pacific,OFF-FA-3053,Office Supplies,Fasteners, $22.04 ,3,47.00%, $1.25 , $1.26 ,Medium
24720,IN-2015-TS2134066-42236,08/20/2024,08/23/2024,Second Class,TS-2134066,Consumer,Tokyo,Japan,Eastern Asia,Asia Pacific,TEC-CO-5993,Technology,Copiers, $340.08 ,2,0.00%, $33.96 , $49.87 ,Critical
375,MX-2015-TP2156582-42236,08/20/2024,08/23/2024,First Class,TP-2156582,Corporate,Coahuila,Mexico,Central America,LATAM,FUR-FU-6278,Furniture,Furnishings, $19.08 ,2,40.00%, $(12.12), $2.02 ,Medium
41565,IR-2015-NS864060-42236,08/20/2024,08/24/2024,Standard Class,NS-864060,Corporate,Kordestan,Iran,Southern Asia,Asia Pacific,OFF-AP-4959,Office Supplies,Appliances, $616.92 ,2,0.00%, $203.58 , $33.11 ,Medium
27215,ID-2015-BF11215144-42236,08/20/2024,08/24/2024,Standard Class,BF-11215144,Home Office,Ho Chí Minh City,Vietnam,Southeastern Asia,Asia Pacific,OFF-PA-4475,Office Supplies,Paper, $146.41 ,7,17.00%, $(19.49), $8.22 ,Medium
27216,ID-2015-BF11215144-42236,08/20/2024,08/24/2024,Standard Class,BF-11215144,Home Office,Ho Chí Minh City,Vietnam,Southeastern Asia,Asia Pacific,OFF-SU-4992,Office Supplies,Supplies, $153.28 ,4,17.00%, $3.64 , $12.11 ,Medium
9756,MX-2015-ST2053018-42236,08/20/2024,08/24/2024,Standard Class,ST-2053018,Consumer,Rio de Janeiro,Brazil,South America,LATAM,TEC-CO-5992,Technology,Copiers, $795.21 ,5,0.20%, $245.41 , $46.26 ,Medium
44649,AG-2015-CD27903-42236,08/20/2024,08/25/2024,Standard Class,CD-27903,Home Office,Oran,Algeria,North Africa,Africa,TEC-AC-5219,Technology,Accessories, $56.76 ,2,0.00%, $10.74 , $2.77 ,High
44645,AG-2015-CD27903-42236,08/20/2024,08/25/2024,Standard Class,CD-27903,Home Office,Oran,Algeria,North Africa,Africa,OFF-BI-3254,Office Supplies,Binders, $13.26 ,1,0.00%, $6.09 , $2.06 ,High
44644,AG-2015-CD27903-42236,08/20/2024,08/25/2024,Standard Class,CD-27903,Home Office,Oran,Algeria,North Africa,Africa,OFF-PA-4467,Office Supplies,Paper, $31.17 ,1,0.00%, $7.14 , $4.21 ,High
17317,ES-2015-KM1637591-42236,08/20/2024,08/25/2024,Standard Class,KM-1637591,Home Office,Utrecht,Netherlands,Western Europe,Europe,FUR-FU-3957,Furniture,Furnishings, $71.42 ,4,20.00%, $(14.38), $6.66 ,Medium
17318,ES-2015-KM1637591-42236,08/20/2024,08/25/2024,Standard Class,KM-1637591,Home Office,Utrecht,Netherlands,Western Europe,Europe,FUR-CH-5366,Furniture,Chairs, $72.68 ,3,50.00%, $(36.41), $5.60 ,Medium
17319,ES-2015-KM1637591-42236,08/20/2024,08/25/2024,Standard Class,KM-1637591,Home Office,Utrecht,Netherlands,Western Europe,Europe,OFF-AR-3526,Office Supplies,Art, $80.87 ,3,50.00%, $(43.70), $7.90 ,Medium
47760,SU-2015-BW1200122-42236,08/20/2024,08/26/2024,Standard Class,BW-1200122,Consumer,Khartoum,Sudan,North Africa,Africa,TEC-AC-5880,Technology,Accessories, $153.24 ,4,0.00%, $16.80 , $19.43 ,Low
47764,SU-2015-BW1200122-42236,08/20/2024,08/26/2024,Standard Class,BW-1200122,Consumer,Khartoum,Sudan,North Africa,Africa,OFF-AP-4968,Office Supplies,Appliances, $339.00 ,4,0.00%, $101.64 , $50.31 ,Low
47761,SU-2015-BW1200122-42236,08/20/2024,08/26/2024,Standard Class,BW-1200122,Consumer,Khartoum,Sudan,North Africa,Africa,OFF-AR-6105,Office Supplies,Art, $49.47 ,1,0.00%, $7.89 , $4.87 ,Low
29112,ID-2015-CC1243059-42236,08/20/2024,08/26/2024,Standard Class,CC-1243059,Home Office,Jawa Timur,Indonesia,Southeastern Asia,Asia Pacific,TEC-AC-3393,Technology,Accessories, $40.83 ,2,47.00%, $(19.29), $3.59 ,Medium
45281,BK-2015-ME732017-42236,08/20/2024,08/26/2024,Standard Class,ME-732017,Home Office,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Southern Europe,Europe,OFF-AR-3545,Office Supplies,Art, $233.76 ,8,0.00%, $30.24 , $25.25 ,Low
1122,US-2015-SC206955-42237,08/21/2024,08/21/2024,Same Day,SC-206955,Corporate,Santa Fe,Argentina,South America,LATAM,FUR-BO-3642,Furniture,Bookcases," $1,311.55 ",9,40.00%, $(306.11), $76.65 ,Medium
1123,US-2015-SC206955-42237,08/21/2024,08/21/2024,Same Day,SC-206955,Corporate,Santa Fe,Argentina,South America,LATAM,OFF-ST-6024,Office Supplies,Storage, $40.50 ,9,40.00%, $(21.60), $4.96 ,Medium
13158,ES-2015-MS1777064-42237,08/21/2024,08/24/2024,First Class,MS-1777064,Consumer,Lazio,Italy,Southern Europe,Europe,OFF-AR-3457,Office Supplies,Art, $80.10 ,3,0.00%, $22.41 , $16.28 ,High
18375,IT-2015-KD1661562-42237,08/21/2024,08/24/2024,Second Class,KD-1661562,Corporate,Cork,Ireland,Northern Europe,Europe,FUR-BO-5799,Furniture,Bookcases, $148.44 ,2,50.00%, $(100.98), $47.62 ,Critical
49327,RW-2015-LW7215109-42237,08/21/2024,08/25/2024,Standard Class,LW-7215109,Consumer,Kigali,Rwanda,Eastern Africa,Africa,TEC-MA-5516,Technology,Machines, $121.32 ,1,0.00%, $7.26 , $9.62 ,Medium
45071,IV-2015-ML804029-42237,08/21/2024,08/25/2024,Standard Class,ML-804029,Corporate,Lagunes,Cote d'Ivoire,Western Africa,Africa,FUR-BO-5761,Furniture,Bookcases, $881.34 ,2,0.00%, $334.86 , $56.62 ,Medium
37263,CA-2015-LR17035140-42237,08/21/2024,08/26/2024,Standard Class,LR-170351404,Corporate,California,United States,Western US,USCA,TEC-PH-5606,Technology,Phones, $107.88 ,3,20.00%, $10.79 , $11.71 ,High
29536,IN-2015-CR125807-42237,08/21/2024,08/27/2024,Standard Class,CR-125807,Home Office,New South Wales,Australia,Oceania,Asia Pacific,OFF-FA-3056,Office Supplies,Fasteners, $38.96 ,3,10.00%, $12.05 , $3.29 ,Medium
29537,IN-2015-CR125807-42237,08/21/2024,08/27/2024,Standard Class,CR-125807,Home Office,New South Wales,Australia,Oceania,Asia Pacific,OFF-AR-3447,Office Supplies,Art, $241.65 ,5,10.00%, $(21.60), $28.16 ,Medium
12066,ES-2015-AH1021045-42237,08/21/2024,08/27/2024,Standard Class,AH-1021045,Consumer,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-AR-3553,Office Supplies,Art, $244.35 ,5,0.00%, $70.80 , $25.75 ,Low
4648,MX-2015-JW1595539-42237,08/21/2024,08/27/2024,Standard Class,JW-1595539,Consumer,San Salvador,El Salvador,Central America,LATAM,FUR-CH-5800,Furniture,Chairs, $117.60 ,2,0.00%, $47.04 , $15.23 ,Low
48660,SF-2015-MM7260117-42238,08/22/2024,08/22/2024,Same Day,MM-7260117,Consumer,Gauteng,South Africa,Southern Africa,Africa,FUR-FU-3946,Furniture,Furnishings, $18.99 ,1,0.00%, $6.81 , $3.21 ,Medium
34633,US-2015-PR18880140-42238,08/22/2024,08/23/2024,First Class,PR-188801404,Consumer,California,United States,Western US,USCA,FUR-FU-6235,Furniture,Furnishings, $129.92 ,4,0.00%, $10.39 , $17.25 ,Medium
34632,US-2015-PR18880140-42238,08/22/2024,08/23/2024,First Class,PR-188801404,Consumer,California,United States,Western US,USCA,TEC-PH-3782,Technology,Phones, $431.97 ,4,20.00%, $37.80 , $37.76 ,Medium
29691,IN-2015-EB1417058-42238,08/22/2024,08/24/2024,Second Class,EB-1417058,Consumer,Uttar Pradesh,India,Southern Asia,Asia Pacific,OFF-AR-5925,Office Supplies,Art, $56.85 ,5,0.00%, $10.80 , $9.01 ,High
20662,IN-2015-CS1217511-42238,08/22/2024,08/24/2024,First Class,CS-1217511,Corporate,Dhaka,Bangladesh,Southern Asia,Asia Pacific,FUR-CH-4545,Furniture,Chairs," $1,012.62 ",7,0.00%, $171.99 , $61.82 ,Medium
20661,IN-2015-CS1217511-42238,08/22/2024,08/24/2024,First Class,CS-1217511,Corporate,Dhaka,Bangladesh,Southern Asia,Asia Pacific,OFF-BI-4812,Office Supplies,Binders, $135.84 ,8,0.00%, $28.32 , $19.09 ,Medium
20660,IN-2015-CS1217511-42238,08/22/2024,08/24/2024,First Class,CS-1217511,Corporate,Dhaka,Bangladesh,Southern Asia,Asia Pacific,FUR-BO-3624,Furniture,Bookcases," $1,236.42 ",3,0.00%, $531.63 , $50.03 ,Medium
16396,IT-2015-LW1699064-42238,08/22/2024,08/24/2024,Second Class,LW-1699064,Corporate,Umbria,Italy,Southern Europe,Europe,TEC-PH-3148,Technology,Phones, $765.00 ,2,40.00%, $(153.00), $109.25 ,High
9851,US-2015-CS1249082-42238,08/22/2024,08/24/2024,Second Class,CS-1249082,Corporate,Chihuahua,Mexico,Central America,LATAM,FUR-FU-6241,Furniture,Furnishings, $17.56 ,1,40.00%, $(9.66), $3.24 ,Critical
42156,TU-2015-BC1125134-42238,08/22/2024,08/25/2024,First Class,BC-1125134,Home Office,Istanbul,Türkiye,Western Asia,Asia Pacific,TEC-MA-5541,Technology,Machines, $20.11 ,1,60.00%, $(29.18), $3.79 ,Medium
42155,TU-2015-BC1125134-42238,08/22/2024,08/25/2024,First Class,BC-1125134,Home Office,Istanbul,Türkiye,Western Asia,Asia Pacific,OFF-BI-6381,Office Supplies,Binders, $5.35 ,1,60.00%, $(2.96), $1.95 ,Medium
12652,ES-2015-BG11740139-42238,08/22/2024,08/25/2024,Second Class,BG-11740139,Consumer,Wales,United Kingdom,Northern Europe,Europe,OFF-ST-4061,Office Supplies,Storage, $104.76 ,6,0.00%, $3.06 , $4.85 ,Medium
45578,TU-2015-SS10410134-42238,08/22/2024,08/26/2024,Standard Class,SS-10410134,Consumer,Sanliurfa,Türkiye,Western Asia,Asia Pacific,TEC-AC-5896,Technology,Accessories, $103.14 ,1,60.00%, $(98.01), $9.90 ,Medium
41198,CA-2015-SC20845140-42238,08/22/2024,08/26/2024,Standard Class,SC-208451404,Consumer,Colorado,United States,Western US,USCA,FUR-FU-3910,Furniture,Furnishings, $22.75 ,3,20.00%, $7.11 , $1.87 ,Medium
23424,IN-2015-CH1207027-42238,08/22/2024,08/27/2024,Standard Class,CH-1207027,Home Office,Heilongjiang,China,Eastern Asia,Asia Pacific,OFF-PA-4146,Office Supplies,Paper, $235.05 ,5,0.00%, $61.05 , $26.31 ,Medium
41661,RS-2015-EM4095108-42238,08/22/2024,08/27/2024,Standard Class,EM-4095108,Corporate,Chelyabinsk,Russia,Eastern Europe,Europe,OFF-BI-2919,Office Supplies,Binders, $10.08 ,1,0.00%, $4.62 , $1.98 ,Medium
28436,ID-2015-VD21670130-42238,08/22/2024,08/28/2024,Standard Class,VD-21670130,Consumer,Bangkok,Thailand,Southeastern Asia,Asia Pacific,OFF-AR-3449,Office Supplies,Art, $116.52 ,4,47.00%, $(30.84), $2.24 ,Medium
28435,ID-2015-VD21670130-42238,08/22/2024,08/28/2024,Standard Class,VD-21670130,Consumer,Bangkok,Thailand,Southeastern Asia,Asia Pacific,OFF-PA-4466,Office Supplies,Paper, $197.64 ,11,47.00%, $(78.57), $11.55 ,Medium
43862,TU-2015-MS7830134-42238,08/22/2024,08/28/2024,Standard Class,MS-7830134,Consumer,Ankara,Türkiye,Western Asia,Asia Pacific,TEC-CO-3591,Technology,Copiers, $77.17 ,1,60.00%, $(69.47), $4.75 ,Medium
43864,TU-2015-MS7830134-42238,08/22/2024,08/28/2024,Standard Class,MS-7830134,Consumer,Ankara,Türkiye,Western Asia,Asia Pacific,OFF-SU-4304,Office Supplies,Supplies, $14.21 ,1,60.00%, $(8.89), $1.91 ,Medium
